EventId,Event,Date,EventType,Class,Season,AthleteId,Ranking,TimeBehindSeconds,CourseTimeSeconds,MissesProne,MissesStanding,MissesShooting1,MissesShooting2,MissesShooting3,MissesShooting4,RangeTimeProne,RangeTimeStanding
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2118153,1,0.000,1368.165,0,0,0,0,NULL,NULL,48.246,46.048
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,679924,2,19.600,1333.231,0,2,0,2,NULL,NULL,56.109,47.730
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,3687444,3,22.400,1363.092,1,0,1,0,NULL,NULL,52.470,47.296
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,674457,4,43.700,1386.010,0,1,0,1,NULL,NULL,53.485,42.796
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,356854,5,58.300,1402.442,0,1,0,1,NULL,NULL,47.796,46.607
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,826757,6,70.000,1408.756,1,0,1,0,NULL,NULL,52.476,46.300
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2269734,7,70.700,1432.698,0,0,0,0,NULL,NULL,48.985,50.359
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,1562650,8,76.000,1434.682,0,0,0,0,NULL,NULL,49.734,52.923
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,3849463,9,79.700,1373.191,2,1,2,1,NULL,NULL,50.294,48.954
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,415168,10,84.900,1440.777,0,0,0,0,NULL,NULL,57.105,48.269
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,431544,11,101.200,1443.327,0,1,0,1,NULL,NULL,48.107,48.044
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,691644,12,103.700,1406.675,2,0,2,0,NULL,NULL,58.830,52.174
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4105154,13,112.600,1412.349,1,1,1,1,NULL,NULL,60.173,53.484
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,694620,14,113.900,1426.328,1,0,1,0,NULL,NULL,68.301,55.632
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,1948946,15,117.100,1384.654,1,3,1,3,NULL,NULL,56.648,43.420
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,3750283,16,120.000,1380.676,1,3,1,3,NULL,NULL,55.967,52.323
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,677695,17,120.700,1437.886,2,0,2,0,NULL,NULL,50.108,43.795
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4706502,18,124.700,1405.889,0,3,0,3,NULL,NULL,60.484,48.354
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,3829293,19,125.600,1437.221,0,2,0,2,NULL,NULL,50.050,49.613
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2583084,20,130.900,1459.449,0,1,0,1,NULL,NULL,54.804,54.348
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,426677,21,134.100,1413.926,1,2,1,2,NULL,NULL,54.671,57.796
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,941163,22,137.300,1417.853,0,3,0,3,NULL,NULL,57.863,53.913
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4733156,23,137.900,1471.281,0,1,0,1,NULL,NULL,55.232,49.795
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,5553098,24,139.900,1447.828,0,2,0,2,NULL,NULL,56.047,49.107
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,933263,25,140.000,1467.498,0,1,0,1,NULL,NULL,59.359,47.817
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,674472,26,142.100,1446.460,2,0,2,0,NULL,NULL,58.048,53.681
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,3647940,27,143.000,1499.934,0,0,0,0,NULL,NULL,55.796,47.671
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,702084,28,149.100,1431.784,0,3,0,3,NULL,NULL,56.624,50.045
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2121418,29,151.900,1442.862,2,0,2,0,NULL,NULL,68.175,53.798
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4440734,30,161.300,1437.831,1,2,1,2,NULL,NULL,60.824,56.568
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,670361,31,164.600,1490.000,0,1,0,1,NULL,NULL,62.020,50.235
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4473183,32,166.100,1501.725,0,1,0,1,NULL,NULL,51.987,45.859
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,5865444,33,166.500,1478.183,0,1,0,1,NULL,NULL,65.731,59.423
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,6427175,33,166.500,1523.217,0,0,0,0,NULL,NULL,51.926,51.420
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,3495352,35,174.900,1455.022,1,2,1,2,NULL,NULL,55.985,51.609
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,5823384,36,175.100,1488.349,1,0,1,0,NULL,NULL,64.041,58.519
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2224890,37,179.800,1472.987,1,1,1,1,NULL,NULL,55.107,65.859
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,915427,38,180.700,1516.197,0,0,0,0,NULL,NULL,62.341,62.109
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,691896,39,181.200,1446.638,0,4,0,4,NULL,NULL,48.670,47.169
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2122627,40,184.200,1481.138,1,1,1,1,NULL,NULL,60.945,57.182
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,618149,41,186.500,1477.997,1,1,1,1,NULL,NULL,62.813,58.547
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,674464,42,186.800,1414.353,0,5,0,5,NULL,NULL,53.733,55.985
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4114143,43,188.300,1486.853,1,1,1,1,NULL,NULL,54.399,56.204
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4082888,44,190.900,1465.280,1,2,1,2,NULL,NULL,57.610,51.109
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,431387,45,193.000,1477.622,0,2,0,2,NULL,NULL,68.798,55.113
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,882172,46,194.700,1464.390,2,1,2,1,NULL,NULL,66.424,51.791
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2123122,47,198.200,1472.507,1,2,1,2,NULL,NULL,55.674,54.515
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,5874910,48,201.700,1476.204,1,2,1,2,NULL,NULL,59.359,52.786
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,6363161,49,202.600,1445.103,2,2,2,2,NULL,NULL,62.594,60.731
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4576577,50,204.200,1533.940,0,1,0,1,NULL,NULL,55.051,48.986
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,714717,51,205.900,1468.857,1,2,1,2,NULL,NULL,62.777,64.708
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,3552409,52,209.500,1510.303,1,1,1,1,NULL,NULL,57.242,53.488
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,3033293,53,210.700,1449.760,3,2,3,2,NULL,NULL,53.547,43.885
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,6427376,54,212.800,1570.985,0,0,0,0,NULL,NULL,54.856,46.549
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,6027068,55,213.900,1464.959,0,4,0,4,NULL,NULL,53.602,53.543
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,5964523,56,218.100,1480.713,1,2,1,2,NULL,NULL,61.172,60.990
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2127531,57,225.300,1447.912,3,2,3,2,NULL,NULL,59.795,55.571
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2118762,58,240.300,1543.422,0,2,0,2,NULL,NULL,56.608,52.081
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4190039,59,247.200,1536.139,1,1,1,1,NULL,NULL,63.921,57.667
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,727031,60,252.200,1527.631,2,0,2,0,NULL,NULL,77.751,55.608
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,1472061,61,252.600,1538.340,0,2,0,2,NULL,NULL,59.182,61.484
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2126724,62,254.700,1498.570,0,4,0,4,NULL,NULL,52.955,56.109
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2129653,63,272.400,1518.767,1,3,1,3,NULL,NULL,59.060,50.798
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,5871528,64,273.700,1493.177,2,3,2,3,NULL,NULL,57.391,56.174
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4703037,65,276.100,1493.467,2,2,2,2,NULL,NULL,76.725,62.694
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4771092,66,291.100,1580.097,2,0,2,0,NULL,NULL,66.859,49.174
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4712892,67,317.500,1526.868,1,4,1,4,NULL,NULL,63.985,55.484
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,445278,68,325.600,1528.602,3,2,3,2,NULL,NULL,64.233,59.538
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,941393,69,333.900,1549.112,0,4,0,4,NULL,NULL,65.109,63.503
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,916397,70,336.900,1618.399,1,1,1,1,NULL,NULL,59.545,62.908
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2513330,71,339.800,1585.263,1,2,1,2,NULL,NULL,69.172,62.363
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4825921,72,349.500,1564.890,2,3,2,3,NULL,NULL,63.672,53.422
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,1362542,73,351.400,1607.812,0,3,0,3,NULL,NULL,57.860,58.945
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,3835613,74,356.300,1551.288,3,2,3,2,NULL,NULL,64.641,61.233
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,1944237,75,356.600,1547.344,3,3,3,3,NULL,NULL,58.229,55.176
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,431858,76,379.400,1564.831,4,2,4,2,NULL,NULL,60.059,55.600
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2223569,77,379.700,1651.820,1,2,1,2,NULL,NULL,52.921,55.548
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2127359,78,408.500,1628.893,1,3,1,3,NULL,NULL,66.722,59.794
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,4095734,79,409.300,1663.580,1,3,1,3,NULL,NULL,48.695,51.231
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,491951,80,415.300,1695.689,2,1,2,1,NULL,NULL,55.035,47.063
68202,"ASKO CUP Geilo, Sprint lørdag",2023-11-25,Sprint,M Senior,2023,2569164,81,472.300,1647.297,2,4,2,4,NULL,NULL,62.986,60.548
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,679924,1,0.000,1355.319,0,0,0,0,NULL,NULL,56.574,46.283
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,826757,2,25.600,1388.416,0,0,0,0,NULL,NULL,49.759,42.654
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2118153,3,40.500,1364.187,1,1,1,1,NULL,NULL,48.223,42.575
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,3849463,4,56.400,1392.586,0,1,0,1,NULL,NULL,55.844,44.657
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,1562650,5,60.200,1409.271,0,0,0,0,NULL,NULL,51.531,54.891
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,3829293,6,63.800,1418.976,0,0,0,0,NULL,NULL,54.031,46.635
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,426677,7,78.500,1407.001,0,1,0,1,NULL,NULL,58.347,47.909
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2269734,8,80.200,1408.078,1,0,1,0,NULL,NULL,50.484,54.463
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,691896,9,85.200,1440.723,0,0,0,0,NULL,NULL,51.280,48.836
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,941163,10,86.500,1410.027,0,1,0,1,NULL,NULL,57.592,51.195
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,4706502,11,89.300,1423.622,0,1,0,1,NULL,NULL,50.780,46.028
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,3750283,12,90.400,1386.228,0,2,0,2,NULL,NULL,58.847,56.874
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,415168,13,93.800,1429.867,1,0,1,0,NULL,NULL,48.972,47.515
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,1948946,14,94.300,1393.803,1,1,1,1,NULL,NULL,65.911,43.842
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,356854,15,97.600,1413.767,0,2,0,2,NULL,NULL,45.651,47.746
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,3687444,16,98.200,1383.650,0,3,0,3,NULL,NULL,55.384,49.902
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2127531,17,101.100,1423.212,0,1,0,1,NULL,NULL,55.219,54.155
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,694620,18,101.300,1423.801,1,0,1,0,NULL,NULL,57.157,53.782
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,702084,19,106.200,1435.826,0,1,0,1,NULL,NULL,56.004,47.097
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,431544,20,107.500,1422.508,1,1,1,1,NULL,NULL,47.964,45.469
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,674472,21,124.200,1420.328,2,0,2,0,NULL,NULL,59.782,52.030
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,6027068,22,133.400,1436.414,1,1,1,1,NULL,NULL,54.530,50.594
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,4440734,23,139.900,1442.155,0,2,0,2,NULL,NULL,56.032,53.205
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,4105154,24,141.400,1411.405,1,2,1,2,NULL,NULL,59.151,57.909
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,4733156,25,157.300,1489.056,0,1,0,1,NULL,NULL,52.963,47.655
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,674457,26,160.300,1401.779,3,2,3,2,NULL,NULL,52.560,45.728
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,431387,27,162.600,1475.279,2,0,2,0,NULL,NULL,49.406,44.883
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,882172,28,164.800,1460.137,0,2,0,2,NULL,NULL,60.569,54.344
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,5964523,29,165.500,1441.692,1,2,1,2,NULL,NULL,54.465,54.030
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,674464,30,166.700,1425.629,2,2,2,2,NULL,NULL,54.658,47.531
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,3033293,31,168.700,1443.269,0,3,0,3,NULL,NULL,58.469,51.782
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,4114143,32,170.200,1480.223,0,1,0,1,NULL,NULL,59.533,59.721
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2121418,33,181.200,1449.819,1,2,1,2,NULL,NULL,60.031,55.596
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,6427175,34,182.000,1505.660,0,1,0,1,NULL,NULL,52.398,54.281
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,5553098,35,183.200,1434.027,2,1,2,1,NULL,NULL,81.720,53.655
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,3495352,36,184.100,1454.531,2,1,2,1,NULL,NULL,61.345,50.781
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2123122,37,185.600,1450.165,0,3,0,3,NULL,NULL,56.280,58.594
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,5874910,38,186.200,1482.912,0,2,0,2,NULL,NULL,56.430,53.985
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,691644,39,187.000,1446.735,0,3,0,3,NULL,NULL,63.350,59.295
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,670361,40,188.900,1490.482,1,1,1,1,NULL,NULL,62.719,44.696
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,4082888,41,189.100,1470.103,1,2,1,2,NULL,NULL,51.467,49.798
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,3647940,42,189.700,1509.955,0,1,0,1,NULL,NULL,56.158,53.843
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,3552409,43,190.500,1486.254,0,2,0,2,NULL,NULL,58.655,50.594
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2122627,44,194.100,1488.421,1,1,1,1,NULL,NULL,58.777,55.718
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,5865444,45,195.900,1478.498,0,2,0,2,NULL,NULL,63.406,59.349
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,1944237,46,200.200,1443.268,4,0,4,0,NULL,NULL,64.836,48.823
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,1472061,47,200.400,1481.690,1,2,1,2,NULL,NULL,48.469,51.532
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,677695,48,204.200,1435.383,2,3,2,3,NULL,NULL,50.538,52.786
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2583084,49,210.400,1475.218,1,2,1,2,NULL,NULL,54.840,63.341
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,933263,50,212.500,1478.261,0,3,0,3,NULL,NULL,62.680,51.061
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,6427376,51,218.900,1572.714,0,0,0,0,NULL,NULL,55.657,45.408
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2224890,52,225.900,1474.271,1,3,1,3,NULL,NULL,54.908,56.258
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,727031,53,234.200,1522.387,1,1,1,1,NULL,NULL,63.542,54.718
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,714717,54,242.500,1482.940,2,2,2,2,NULL,NULL,61.405,59.471
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,431858,55,248.100,1578.704,0,0,0,0,NULL,NULL,63.246,59.361
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2118762,56,251.200,1546.020,1,1,1,1,NULL,NULL,58.524,53.409
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,5871528,57,273.500,1519.997,1,3,1,3,NULL,NULL,56.554,53.474
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,916397,58,276.200,1595.987,0,1,0,1,NULL,NULL,58.360,48.670
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,915427,59,278.500,1557.626,1,1,1,1,NULL,NULL,63.219,57.968
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,3835613,60,280.600,1524.282,1,2,1,2,NULL,NULL,71.470,57.723
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,445278,61,283.500,1553.118,2,0,2,0,NULL,NULL,72.167,59.220
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,4576577,61,283.500,1529.144,2,2,2,2,NULL,NULL,54.011,50.595
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,4703037,63,290.300,1479.981,2,3,2,3,NULL,NULL,69.911,66.247
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,618149,64,295.500,1476.995,3,2,3,2,NULL,NULL,81.165,69.473
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,1362542,65,304.200,1599.495,0,2,0,2,NULL,NULL,51.448,56.504
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2129653,66,309.200,1519.330,1,4,1,4,NULL,NULL,58.910,56.090
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2223569,67,318.600,1618.416,2,0,2,0,NULL,NULL,51.916,52.785
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,1891104,68,319.400,1555.583,2,2,2,2,NULL,NULL,64.906,53.718
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,5823384,69,321.000,1547.203,3,1,3,1,NULL,NULL,64.160,62.405
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,4190039,70,334.200,1545.641,3,2,3,2,NULL,NULL,67.468,57.599
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,491951,71,348.800,1674.067,0,1,0,1,NULL,NULL,57.457,47.720
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,4095734,72,366.800,1656.298,1,2,1,2,NULL,NULL,47.124,45.095
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2127359,73,423.400,1659.377,1,2,1,2,NULL,NULL,73.029,61.490
68217,ASKO CUP Geilo sprint søndag,2023-11-26,Sprint,M Senior,2023,2513330,74,437.400,1612.402,3,2,3,2,NULL,NULL,66.345,73.489
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,2118153,1,0.000,2792.810,0,0,0,0,0,0,118.778,107.007
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,409580,2,58.000,2685.332,0,3,0,1,0,2,98.109,290.095
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,426677,3,67.800,2727.584,1,1,1,1,0,0,183.944,176.874
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,674457,4,77.500,2697.170,0,3,0,1,0,2,122.712,281.621
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,674464,5,138.900,2701.137,0,4,0,1,0,3,106.313,346.565
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,3033293,6,140.200,2852.838,0,1,0,1,0,0,126.991,174.211
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,356854,7,175.600,2734.533,1,3,1,1,0,2,171.396,285.387
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,3750283,8,188.500,2664.273,2,3,1,1,1,2,244.568,301.141
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,3829293,9,211.800,2821.967,2,1,0,0,2,1,234.153,169.376
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,1778366,10,240.000,2735.414,3,2,2,0,1,2,301.629,220.242
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,5865444,11,245.000,2855.007,2,0,1,0,1,0,278.539,122.632
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,674472,12,245.800,2773.592,1,3,0,2,1,1,174.633,307.425
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,1562650,13,258.100,2848.122,2,1,1,0,1,1,242.912,179.598
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,694620,14,308.200,2762.986,1,4,1,2,0,2,195.641,368.764
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,415168,15,310.900,2868.205,3,1,1,1,2,0,292.387,160.752
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,2223534,16,313.300,2968.461,2,0,1,0,1,0,244.276,111.525
